year,county,state,rcra_violations_count,unit_of_measure,annual_toxic_emissions_sum,party_in_control
2016,BAY,FL,5,Pounds,1460591.2716463,R
2016,BAY,MI,1,Pounds,61426.1009923,D
2016,BEAVER,PA,11,Pounds,183271.9297282,D
2016,BELL,TX,4,Pounds,238064.47122,R
2016,BENTON,AR,13,Pounds,72754.6899608,R
2016,BENTON,WA,55,Pounds,87693.7324271,R
2016,BERGEN,NJ,44,Pounds,46654.72,D
2016,BERKELEY,SC,2,Pounds,2020660.36849,R
2016,BERKELEY,WV,9,Pounds,383872.89999999997,R
2016,BERKS,PA,26,Pounds,117605.8087848,R
2016,BERNALILLO,NM,61,Pounds,18723.5598924,D
2016,BERRIEN,MI,5,Pounds,34644.4247,R
2016,BEXAR,TX,22,Pounds,361020.6325528,N
2016,BIBB,GA,5,Pounds,1230464.960919,D
2016,BLACK HAWK,IA,1,Pounds,231857.273,D
2016,BLAIR,PA,12,Pounds,252608.79265309998,R
2016,BLOUNT,TN,16,Pounds,318482.425657,R
2016,BONNEVILLE,ID,2,Pounds,43704.2,R
2016,BOONE,KY,43,Pounds,765346.7616079,R
2016,BOONE,MO,22,Pounds,3709.11,N
2016,BOULDER,CO,10,Pounds,38753.5181,D
2016,BRADFORD,PA,4,Pounds,547239.5099362,R
2016,BRADLEY,TN,17,Pounds,174040.01,R
2016,BRAZORIA,TX,44,Pounds,3022937.8998889998,R
2016,BRAZOS,TX,2,Pounds,17906.861,R
2016,BREVARD,FL,35,Pounds,171261.213288,R
2016,BRISTOL,MA,12,Pounds,83817.3719122,D
2016,BROWARD,FL,16,Pounds,142216.6539,D
2016,BROWN,WI,23,Pounds,407798.6043886,
2016,BUCKS,PA,30,Pounds,113755.1083002,R
2016,BUNCOMBE,NC,4,Pounds,246073.34840390002,R
2016,BURLINGTON,NJ,22,Pounds,69813.2,R
2016,BUTLER,OH,3,Pounds,155612.0068,R
2016,BUTLER,PA,21,Pounds,127663.0629265,R
2016,CADDO,LA,3,Pounds,195520.519,N
2016,CALHOUN,AL,9,Pounds,105210.9900056,
2016,CALHOUN,MI,5,Pounds,212401.36599999998,R
2016,CAMBRIA,PA,5,Pounds,597866.4301635,D
2016,CAMDEN,NJ,24,Pounds,8593.8887941,D
2016,CAMERON,TX,4,Pounds,55733.1402,D
2016,CAMPBELL,KY,5,Pounds,22061.328999999998,R
2016,CANYON,ID,8,Pounds,685675.693993,R
2016,CAPE MAY,NJ,4,Pounds,8025.82,R
2016,CARROLL,GA,13,Pounds,547218.2050258,R
2016,CARROLL,MD,2,Pounds,11180.1458326,
2016,CARVER,MN,5,Pounds,133599.5621,D
2016,CASS,MO,5,Pounds,68.35454,R
2016,CASS,ND,11,Pounds,173176.093188,R
2016,CATAWBA,NC,10,Pounds,911445.2656386,R
2016,CECIL,MD,4,Pounds,35687.27,R
2016,CHAMPAIGN,IL,10,Pounds,49220.512422399996,D
2016,CHARLESTON,SC,4,Pounds,1607221.9390558,N
2016,CHARLOTTE,FL,3,Pounds,0.022699999999999998,R
2016,CHATHAM,GA,3,Pounds,2191828.7385875,D
2016,CHAUTAUQUA,NY,4,Pounds,52132.0571534,R
2016,CHELAN,WA,6,Pounds,0.0039716,R
2016,CHEMUNG,NY,12,Pounds,18172.40275,
2016,CHEROKEE,GA,1,Pounds,142421.54129999998,R
2016,CHESTER,PA,5,Pounds,96203.7928489,R
2016,CHESTERFIELD,VA,34,Pounds,2384241.6853373,R
2016,CHRISTIAN,KY,11,Pounds,130416.4480392,D
2016,CITRUS,FL,17,Pounds,650801.9039648001,R
2016,CLACKAMAS,OR,17,Pounds,83776.0858,D
2016,CLALLAM,WA,11,Pounds,12161.317007599999,R
2016,CLARK,IN,4,Pounds,998035.9180727,R
2016,CLARK,NV,97,Pounds,78633.6897261,D
2016,CLARK,OH,10,Pounds,21099.393,R
2016,CLARK,WA,54,Pounds,267165.7012121,R
2016,CLARKE,GA,2,Pounds,157151.722503,D
2016,CLAY,FL,1,Pounds,3.034645,R
2016,CLAY,MO,47,Pounds,1177465.6939,N
2016,CLAYTON,GA,14,Pounds,34464.918,D
2016,CLEVELAND,OK,2,Pounds,919.79,R
2016,CLINTON,MI,1,Pounds,70.542,R
2016,COBB,GA,9,Pounds,481224.0366,R
2016,COLLIER,FL,7,Pounds,0.0322,R
2016,COLLIN,TX,11,Pounds,45344.8261,R
2016,COLUMBIA,GA,1,Pounds,21.6166,R
2016,COLUMBIANA,OH,2,Pounds,15816.485397100001,R
2016,COMAL,TX,8,Pounds,180676.011246,R
2016,COMANCHE,OK,2,Pounds,50916.60146,D
2016,CONTRA COSTA,CA,28,Pounds,1747186.3439599,D
2016,COOK,IL,37,Pounds,3121247.3729332,D
2016,COWETA,GA,1,Pounds,75298.0381,
2016,COWLITZ,WA,28,Pounds,2266255.5505568,R
2016,CRAIGHEAD,AR,2,Pounds,57777.8012,D
2016,CRAVEN,NC,10,Pounds,849983.5792295,R
2016,CUMBERLAND,ME,23,Pounds,149011.8624295,D
2016,CUMBERLAND,NJ,9,Pounds,50908.9602335,N
2016,CUMBERLAND,PA,5,Pounds,24539.3585094,R
2016,CUYAHOGA,OH,199,Pounds,411700.7945722,D
2016,DAKOTA,MN,5,Pounds,527188.3385469,D
2016,DALLAS,TX,139,Pounds,278823.123817,D
2016,DANE,WI,59,Pounds,127893.4043,D
2016,DAVIDSON,NC,4,Pounds,103835.33,R
2016,DAVIESS,KY,2,Pounds,1500674.9308313,D
2016,DAVIS,UT,2,Pounds,525478.0772812,R
2016,DEKALB,GA,29,Pounds,269441.20176,D
2016,DELAWARE,IN,12,Pounds,3587.2643634,R
2016,DELAWARE,OH,2,Pounds,7764.612,R
2016,DELAWARE,PA,11,Pounds,432350.9349894,R
2016,DENTON,TX,16,Pounds,3528.7518357,R
2016,DENVER,CO,14,Pounds,91090.19226689999,D
2016,DESCHUTES,OR,6,Pounds,5748.572,R
2016,DONA ANA,NM,24,Pounds,1530.4,D
2016,DORCHESTER,SC,12,Pounds,449161.6692002,R
2016,DOUGLAS,CO,2,Pounds,92.70763,R
2016,DOUGLAS,KS,5,Pounds,22980.6011106,N
2016,DOUGLAS,NE,36,Pounds,43428.770902899996,D
2016,DOUGLAS,OR,3,Pounds,329936.9082052,D
2016,DURHAM,NC,7,Pounds,41603.560699999995,D
2016,DUTCHESS,NY,11,Pounds,31702.66,R
2016,DUVAL,FL,73,Pounds,1543301.452628,
2016,EAST BATON ROUGE,LA,40,Pounds,2288998.002913,R
2016,EAST BATON ROUGE PARISH,LA,14,Pounds,2999642.9409427,
2016,EATON,MI,5,Pounds,167260.457,R
2016,ECTOR,TX,2,Pounds,136381.21906,R
2016,EL PASO,CO,13,Pounds,170917.7442681,R
2016,EL PASO,TX,11,Pounds,397607.808,D
2016,ELKHART,IN,23,Pounds,1592470.7256,R
2016,ELLIS,TX,26,Pounds,507527.780531,R
2016,ERIE,NY,31,Pounds,935322.2039094,N
2016,ERIE,PA,15,Pounds,289177.476,D
2016,ESCAMBIA,FL,3,Pounds,1680520.5927388,N
2016,ESSEX,NJ,51,Pounds,36671.3998,D
2016,ETOWAH,AL,25,Pounds,11939.7221974,R
2016,FAIRFAX,VA,11,Pounds,2443.4508,D
2016,FAIRFAX (CITY),VA,6,,,
2016,FAIRFAX CITY,VA,8,,,
2016,FAIRFIELD,OH,11,Pounds,8154.4604,R
2016,FAULKNER,AR,18,Pounds,16072.1001,D
2016,FAYETTE,GA,4,Pounds,2823.0272,R
2016,FAYETTE,KY,50,Pounds,34127.269839,D
2016,FLORENCE,SC,22,Pounds,1114164.8769946,N
2016,FORSYTH,GA,1,Pounds,27399.45304,R
2016,FORSYTH,NC,6,Pounds,798079.9516072,R
2016,FORT BEND,TX,8,Pounds,646547.5111938,R
2016,FRANKLIN,MO,28,Pounds,423364.7061756,R
2016,FRANKLIN,OH,43,Pounds,224018.7691145,D
2016,FRANKLIN,PA,11,Pounds,23634.6762,
2016,FREDERICK,MD,13,Pounds,250.64000000000001,N
2016,FRESNO,CA,4,Pounds,42199.1371,R
2016,FULTON,GA,36,Pounds,130970.52658,D
2016,GALVESTON,TX,17,Pounds,1719418.0066606,N
2016,GARLAND,AR,12,Pounds,194407.0,R
2016,GASTON,NC,1,Pounds,207361.1244524,R
2016,GENESEE,MI,18,Pounds,405735.63045,D
2016,GLOUCESTER,NJ,22,Pounds,564165.4150196,D
2016,GRAND TRAVERSE,MI,5,Pounds,37440.0,R
2016,GRANT,WA,3,Pounds,83053.6442251,R
2016,GRAYS HARBOR,WA,13,Pounds,313700.1816936,R
2016,GREENE,MO,43,Pounds,99521.4820801,R
2016,GREENE,OH,1,Pounds,201327.52000000002,R
2016,GREENVILLE,SC,110,Pounds,431049.6450801,R
2016,GREGG,TX,14,Pounds,554120.3408,R
2016,GUILFORD,NC,11,Pounds,539530.2827922,R
2016,GWINNETT,GA,23,Pounds,93481.17731,R
2016,HAMILTON,IN,6,Pounds,29236.5924203,R
2016,HAMILTON,OH,23,Pounds,1074379.3481634,D
2016,HAMILTON,TN,90,Pounds,200638.977927,R
2016,HARFORD,MD,8,Pounds,102128.8161,R
2016,HARNETT,NC,4,Pounds,5677.6418,R
2016,HARRIS,TX,429,Pounds,10764334.3493341,D
2016,HAWAII,HI,10,Pounds,232519.0,D
2016,HAYS,TX,4,Pounds,26149.3404,N
2016,HENDRICKS,IN,4,Pounds,37184.8018,R
2016,HENNEPIN,MN,14,Pounds,134663.264,D
2016,HENRICO,VA,33,Pounds,140701.036,R
2016,HENRY,GA,6,Pounds,22048.6595,R
2016,HIDALGO,TX,13,Pounds,5467.0,D
2016,HILLSBOROUGH,FL,33,Pounds,2078417.5086045999,D
2016,HILLSBOROUGH,NH,26,Pounds,8140.5975038,R
2016,HONOLULU,HI,56,Pounds,1622274.0670001,D
2016,HORRY,SC,12,Pounds,38088.6720936,R
2016,HOUSTON,AL,6,Pounds,45302.5013,
2016,HOUSTON,GA,5,Pounds,123451.3857,R
2016,HUDSON,NJ,30,Pounds,52449.962174,R
2016,HUNTERDON,NJ,2,Pounds,2049.49,
2016,INGHAM,MI,4,Pounds,238715.5550711,D
2016,IREDELL,NC,18,Pounds,22920.4232,R
2016,JACKSON,MI,53,Pounds,28663.5404662,R
2016,JACKSON,MO,169,Pounds,698124.8133843,D
2016,JACKSON,OR,16,Pounds,135458.9836525,R
2016,JASPER,MO,24,Pounds,118780.0221414,R
2016,JEFFERSON,AL,75,Pounds,687581.4776169,R
2016,JEFFERSON,AR,17,Pounds,3685658.4843745,D
2016,JEFFERSON,CO,24,Pounds,197868.3974101,N
2016,JEFFERSON,KY,77,Pounds,3245856.2452904,D
2016,JEFFERSON,LA,10,Pounds,574702.677,R
2016,JEFFERSON,MO,15,Pounds,691699.6896083,R
2016,JEFFERSON,NY,8,Pounds,4554.35857,R
2016,JEFFERSON,TX,53,Pounds,6710223.9747827,D
2016,JOHNSON,IA,5,Pounds,165048.6103184,D
2016,JOHNSON,IN,7,Pounds,67368.76,R
2016,JOHNSON,KS,76,Pounds,10433.121128,R
2016,KALAMAZOO,MI,6,Pounds,148500.939,D
2016,KANAWHA,WV,29,Pounds,648593.4302997,R
2016,KANE,IL,6,Pounds,94090.643061,R
2016,KANKAKEE,IL,4,Pounds,576043.1187,R
2016,KAUAI,HI,1,Pounds,7350.0002181,D
2016,KAUFMAN,TX,25,Pounds,10281.8554,
2016,KENNEBEC,ME,5,Pounds,10273.505,D
2016,KENOSHA,WI,21,Pounds,232996.306304,D
2016,KENT,DE,23,Pounds,66266.2012542,D
2016,KENT,MI,14,Pounds,304428.0355583,R
2016,KENTON,KY,11,Pounds,32437.71,R
2016,KERN,CA,30,Pounds,135085.5756362,D
2016,KING,WA,457,Pounds,566565.9266272,D
2016,KINGS,CA,2,Pounds,76361.794,N
2016,KITSAP,WA,34,Pounds,29347.165,D
2016,KNOX,TN,43,Pounds,341731.17725300003,R
2016,KOOTENAI,ID,2,Pounds,9336.1542021,R
2016,LAFAYETTE,LA,10,Pounds,33634.84,D
2016,LAKE,CA,3,,,D
2016,LAKE,FL,1,Pounds,13617.354667,R
2016,LAKE,IL,1,Pounds,108623.8409598,R
2016,LAKE,IN,33,Pounds,1468658.3926147,N
2016,LAKE,OH,23,Pounds,405549.989893,R
2016,LANCASTER,NE,42,Pounds,643643.9596415,N
2016,LANCASTER,PA,43,Pounds,540281.8784608,R
2016,LANE,OR,15,Pounds,847866.9906715,N
2016,LAPORTE,IN,4,Pounds,299454.05299999996,D
2016,LARIMER,CO,11,Pounds,105977.8913386,R
2016,LASALLE,IL,6,Pounds,122768.0,R
2016,LEA,NM,8,Pounds,79398.049,R
2016,LEE,AL,5,Pounds,122009.736,R
2016,LEE,FL,12,Pounds,132405.7304,R
2016,LEHIGH,PA,3,Pounds,93613.57830000001,R
2016,LEWIS,WA,11,Pounds,45595.8129542,R
2016,LEXINGTON,SC,25,Pounds,874845.8244,R
2016,LICKING,OH,6,Pounds,460820.1189601,R
2016,LINN,IA,17,Pounds,945420.7020162,D
2016,LINN,OR,8,Pounds,1234871.3445873,R
2016,LIVINGSTON,MI,17,Pounds,67837.34210000001,R
2016,LORAIN,OH,39,Pounds,700847.9557739,D
2016,LOS ANGELES,CA,300,Pounds,2445784.2421527,D
2016,LOWNDES,GA,10,Pounds,2378253.7350109997,N
2016,LUBBOCK,TX,5,Pounds,134352.015964,N
2016,LUCAS,OH,33,Pounds,821311.0826407,D
2016,LUZERNE,PA,8,Pounds,47396.573267399996,R
2016,LYCOMING,PA,7,Pounds,40914.8974924,
2016,MACOMB,MI,12,Pounds,651507.3023999999,D
2016,MACON,IL,8,Pounds,3221288.8948042,D
2016,MADERA,CA,5,Pounds,80471.3,N
2016,MADISON,AL,43,Pounds,1169025.384,R
2016,MADISON,IL,19,Pounds,892887.096617,R
2016,MAHONING,OH,4,Pounds,69663.971,D
2016,MARICOPA,AZ,47,Pounds,447682.0936129,R
2016,MARION,FL,6,Pounds,9149.3619095,R
2016,MARION,OR,14,Pounds,137635.4967717,R
2016,MARTIN,FL,1,Pounds,63358.4250037,R
2016,MASON,WA,5,,,R
2016,MAUI,HI,12,Pounds,251575.8,D
2016,MC LEAN,IL,2,Pounds,249539.0,
2016,MCKINLEY,NM,4,Pounds,122869.4306391,D
2016,MCLEAN,IL,7,Pounds,28.8636676,R
2016,MECKLENBURG,NC,24,Pounds,203994.3364129,D
2016,MEDINA,OH,17,Pounds,143826.1,R
2016,MERCER,NJ,21,Pounds,9227.7715,D
2016,MERCER,PA,36,Pounds,168343.329011,R
2016,MERRIMACK,NH,13,Pounds,81737.23,
2016,MESA,CO,3,Pounds,39775.036412,R
2016,MIAMI,OH,6,Pounds,64032.4422,R
2016,MIAMI-DADE,FL,10,Pounds,102919.6431159,R
2016,MIDDLESEX,NJ,49,Pounds,204000.3265798,D
2016,MIDLAND,TX,5,Pounds,89522.11747,R
2016,MILWAUKEE,WI,85,Pounds,762443.5065966,D
2016,MINNEHAHA,SD,3,Pounds,277199.990001,R
2016,MISSOULA,MT,12,Pounds,140686.284,D
2016,MOBILE,AL,20,Pounds,1211378.5095661,R
2016,MONMOUTH,NJ,2,Pounds,3916.37,R
2016,MONONGALIA,WV,16,Pounds,1452355.7121724,R
2016,MONROE,IN,3,Pounds,323.002997,D
2016,MONROE,MI,43,Pounds,1035433.8222125,R
2016,MONROE,NY,31,Pounds,775154.9639367,R
2016,MONROE,PA,3,Pounds,5785.7729,R
2016,MONTGOMERY,AL,46,Pounds,191019.5848335,D
2016,MONTGOMERY,OH,42,Pounds,211323.058583,D
2016,MONTGOMERY,PA,70,Pounds,412250.0085538,D
2016,MONTGOMERY,TN,26,Pounds,316945.3851,R
2016,MONTGOMERY,TX,42,Pounds,228408.91462999998,R
2016,MORGAN,AL,53,Pounds,2399102.5304927,R
2016,MORRIS,NJ,40,Pounds,57879.850099999996,R
2016,MULTNOMAH,OR,42,Pounds,441468.6441291,D
2016,MUSKEGON,MI,18,Pounds,77562.23124,D
2016,NASSAU,NY,72,Pounds,6907.35432,D
2016,NEW CASTLE,DE,93,Pounds,444878.0713811,D
2016,NEW HANOVER,NC,2,Pounds,175927.4251,N
2016,NEWTON,GA,2,Pounds,22202.734500000002,D
2016,NIAGARA,NY,18,Pounds,162245.1751769,R
2016,NORFOLK,MA,15,Pounds,19772.998199999998,D
2016,NUECES,TX,84,Pounds,2493562.7661121,N
2016,OAKLAND,MI,29,Pounds,219762.77509,R
2016,OCEAN,NJ,13,Pounds,22610.63,R
2016,OKALOOSA,FL,2,Pounds,5791.9,R
2016,OKLAHOMA,OK,20,Pounds,170814.959125,N
2016,ONEIDA,NY,6,Pounds,18168.4451369,R
2016,ONONDAGA,NY,14,Pounds,75505.886703,R
2016,ORANGE,CA,63,Pounds,329359.330863,R
2016,ORANGE,FL,74,Pounds,674742.8176033,R
2016,ORANGE,NY,29,Pounds,225699.0823622,R
2016,OSWEGO,NY,3,Pounds,71166.0084457,R
2016,OTERO,NM,14,Pounds,6.0,R
2016,OTTAWA,MI,9,Pounds,494730.2754572,R
2016,OUTAGAMIE,WI,12,Pounds,1119139.17863,D
2016,PALM BEACH,FL,36,Pounds,659952.55115,D
2016,PASCO,FL,6,Pounds,40515.061806000005,R
2016,PASSAIC,NJ,34,Pounds,23416.836,D
2016,PAULDING,GA,8,Pounds,266.0,R
2016,PENOBSCOT,ME,2,Pounds,2846.0,N
2016,PEORIA,IL,22,Pounds,311914.5242103,D
2016,PICKENS,SC,3,Pounds,16189.8,R
2016,PIERCE,WA,88,Pounds,743538.9356168,R
2016,PIMA,AZ,7,Pounds,62417.523822200004,D
2016,PINAL,AZ,2,Pounds,135298.8422804,R
2016,PINELLAS,FL,35,Pounds,164878.5751,D
2016,PITT,NC,2,Pounds,163367.05374,D
2016,PLACER,CA,1,Pounds,20963.5245911,R
2016,PLYMOUTH,MA,4,Pounds,27658.400961,R
2016,POLK,FL,27,Pounds,2434833.6059767,R
2016,POLK,IA,34,Pounds,852410.5472017,R
2016,PORTAGE,OH,16,Pounds,57668.236600000004,N
2016,PORTER,IN,5,Pounds,965420.2264457,D
2016,PRINCE GEORGE'S,MD,9,Pounds,224483.47872,D
2016,PRINCE GEORGES,MD,10,Pounds,828.45,
2016,PRINCE WILLIAM,VA,10,Pounds,26496.33297,R
2016,PUEBLO,CO,4,Pounds,228573.47950760002,D
2016,PULASKI,AR,45,Pounds,191703.78852899998,D
2016,PUTNAM,NY,4,Pounds,2394.0,R
2016,RACINE,WI,34,Pounds,38168.9102117,R
2016,RAMSEY,MN,10,Pounds,448582.9704478,D
2016,RENSSELAER,NY,31,Pounds,41116.79,R
2016,RICHLAND,OH,3,Pounds,8773.556,R
2016,RICHLAND,SC,52,Pounds,1591631.7809865,D
2016,RIVERSIDE,CA,11,Pounds,210659.389923,R
2016,ROCK,WI,19,Pounds,39375.3873,R
2016,ROCK ISLAND,IL,5,Pounds,109645.26506,D
2016,ROCKINGHAM,NH,27,Pounds,26680.266,R
2016,ROCKLAND,NY,8,Pounds,85025.3,D
2016,ROWAN,NC,3,Pounds,311953.2744,R
2016,RUTHERFORD,TN,23,Pounds,911726.2567,R
2016,SACRAMENTO,CA,38,Pounds,105739.69915,R
2016,SALEM,NJ,3,Pounds,116154.0923612,D
2016,SALT LAKE,UT,15,Pounds,717677.7961088,N
2016,SAN BERNARDINO,CA,17,Pounds,470678.5863574,N
2016,SAN DIEGO,CA,24,Pounds,448033.3657589,R
2016,SAN FRANCISCO,CA,2,Pounds,0.0,D
2016,SAN JOAQUIN,CA,44,Pounds,49859.698748,R
2016,SAN JUAN,NM,4,Pounds,552318.909128,R
2016,SAN MATEO,CA,33,Pounds,9013.744999999999,D
2016,SANDOVAL,NM,3,Pounds,21225.0,R
2016,SANTA BARBARA,CA,3,Pounds,2750.996,D
2016,SANTA CLARA,CA,61,Pounds,76041.3831526,D
2016,SANTA CRUZ,CA,6,Pounds,0.0016,D
2016,SANTA FE,NM,12,,,D
2016,SARASOTA,FL,1,Pounds,5380.0413,R
2016,SARATOGA,NY,46,Pounds,231786.41999999998,R
2016,SCHENECTADY,NY,10,Pounds,55569.813500000004,D
2016,SCOTT,IA,7,Pounds,405732.797631,R
2016,SEDGWICK,KS,55,Pounds,998928.1614,R
2016,SEMINOLE,FL,5,Pounds,2307.0214,R
2016,SHAWNEE,KS,4,Pounds,1192999.8900000001,N
2016,SHELBY,AL,9,Pounds,993098.2408255,R
2016,SHELBY,TN,176,Pounds,2386146.3096187,N
2016,SHERBURNE,MN,2,Pounds,75083.1633678,D
2016,SKAGIT,WA,30,Pounds,334659.7009716,N
2016,SMITH,TX,3,Pounds,57913.2587943,R
2016,SNOHOMISH,WA,62,Pounds,190423.54,N
2016,SOLANO,CA,10,Pounds,346998.6372,D
2016,SOMERSET,NJ,67,Pounds,33617.46,R
2016,SONOMA,CA,1,Pounds,5052.0,D
2016,SPARTANBURG,SC,52,Pounds,1260723.4819699998,R
2016,SPOKANE,WA,76,Pounds,173490.0201297,R
2016,SPOTSYLVANIA,VA,1,Pounds,21234.17263,
2016,ST. CHARLES,MO,7,Pounds,574693.9908546,R
2016,ST. CLAIR,IL,7,Pounds,84192.6915,D
2016,ST. CLAIR,MI,6,Pounds,791502.4623687,R
2016,ST. JOSEPH,IN,2,Pounds,222139.207,N
2016,ST. LOUIS,MN,2,Pounds,41990.797000000006,D
2016,ST. LOUIS,MO,26,Pounds,104335.73,D
2016,ST. LOUIS (CITY),MO,1,,,
2016,ST. LOUIS CITY,MO,46,Pounds,168230.718,
2016,ST. LUCIE,FL,6,Pounds,193248.0405,D
2016,STANISLAUS,CA,11,Pounds,153389.298,R
2016,STARK,OH,35,Pounds,262028.75368629998,R
2016,STEARNS,MN,5,Pounds,102326.4388,D
2016,STRAFFORD,NH,18,Pounds,10139.015,
2016,SUFFOLK,NY,159,Pounds,126549.7588047,D
2016,SULLIVAN,TN,15,Pounds,3380896.7961875,R
2016,SUMMIT,OH,53,Pounds,166244.7522392,D
2016,SUMNER,TN,14,Pounds,324385.5134229,R
2016,SUMTER,FL,1,Pounds,27266.336074000003,R
2016,SUMTER,SC,9,Pounds,31230.0316524,D
2016,SUSSEX,DE,8,Pounds,72000.18024270001,R
2016,SUSSEX,NJ,1,Pounds,10578.048,R
2016,TARRANT,TX,59,Pounds,499152.3678,N
2016,TAZEWELL,IL,7,Pounds,698251.6418304,R
2016,TERREBONNE,LA,6,Pounds,11626.0,R
2016,THURSTON,WA,13,Pounds,346710.58,R
2016,TIPPECANOE,IN,8,Pounds,951983.3905749,R
2016,TOMPKINS,NY,3,Pounds,16554.5411738,D
2016,TRAVIS,TX,3,Pounds,92877.673411,N
2016,TRUMBULL,OH,10,Pounds,287574.7221806,D
2016,TULARE,CA,1,Pounds,4174.817,R
2016,TULSA,OK,14,Pounds,606346.1143670001,D
2016,TUSCALOOSA,AL,16,Pounds,226415.2475337,R
2016,ULSTER,NY,3,Pounds,0.4943175,D
2016,UNION,NC,7,Pounds,107905.9811,R
2016,UNION,NJ,53,Pounds,517840.08014030004,D
2016,UTAH,UT,5,Pounds,82193.5492542,R
2016,VANDERBURGH,IN,8,Pounds,71195.076839,R
2016,VENTURA,CA,5,Pounds,48511.086603799995,D
2016,VIGO,IN,3,Pounds,683671.5275,N
2016,VOLUSIA,FL,18,Pounds,434021.39609600004,R
2016,WAKE,NC,5,Pounds,284240.63070000004,D
2016,WARREN,OH,2,Pounds,75187.1203472,R
2016,WASHINGTON,AR,25,Pounds,228762.482,D
2016,WASHINGTON,MD,1,Pounds,256570.5302753,R
2016,WASHINGTON,MN,4,Pounds,444540.5015945,R
2016,WASHINGTON,OR,20,Pounds,64427.368,D
2016,WASHINGTON,PA,5,Pounds,94528.49399999999,D
2016,WASHINGTON,UT,3,Pounds,14.2452,R
2016,WASHOE,NV,53,Pounds,233416.006944,R
2016,WASHTENAW,MI,78,Pounds,57679.72974,D
2016,WAUKESHA,WI,33,Pounds,102647.4488,R
2016,WAYNE,MI,55,Pounds,2430369.1555082,D
2016,WAYNE,OH,17,Pounds,432727.3703678,R
2016,WEBER,UT,8,Pounds,50504.0,R
2016,WELD,CO,4,Pounds,458922.1543154,R
2016,WESTCHESTER,NY,31,Pounds,4702.8311,R
2016,WESTMORELAND,PA,35,Pounds,228892.7353214,D
2016,WHATCOM,WA,46,Pounds,905994.5807841,N
2016,WHITE,AR,5,Pounds,47.0,R
2016,WHITFIELD,GA,1,Pounds,45113.1611,
2016,WICOMICO,MD,20,Pounds,299744.0,R
2016,WILL,IL,2,Pounds,1530455.7391503,D
2016,WILLIAMSON,TN,14,Pounds,58181.183018,R
2016,WILSON,TN,16,Pounds,7805.2200004,R
2016,WINNEBAGO,IL,9,Pounds,95818.23018,R
2016,WINNEBAGO,WI,32,Pounds,439669.4040614,R
2016,WOOD,OH,9,Pounds,293436.14,R
2016,WOODBURY,IA,15,Pounds,1464314.3922254,D
2016,WORCESTER,MD,3,Pounds,0.0,R
2016,WRIGHT,MN,3,Pounds,15517.1129,R
2016,WYANDOTTE,KS,62,Pounds,867362.2996304,D
2016,YAKIMA,WA,20,Pounds,119899.1397364,R
2016,YAMHILL,OR,6,Pounds,11478.099119999999,R
2016,YAVAPAI,AZ,1,Pounds,19817.630400000002,R
2016,YELLOWSTONE,MT,12,Pounds,685124.7588788,R
2016,YOLO,CA,4,Pounds,104825.05,D
2016,YORK,ME,25,Pounds,8581.36,D
2016,YORK,PA,1,Pounds,1360099.0851498,R
2016,YORK,SC,38,Pounds,1968277.6726509,R
2017,ADA,ID,12,Pounds,36519.67075,R
2017,ADAMS,CO,15,Pounds,286405.6321472,D
2017,ADAMS,PA,4,Pounds,64.31,R
2017,AIKEN,SC,18,Pounds,444689.75,R
2017,ALACHUA,FL,12,Pounds,52675.220284799994,D
2017,ALAMANCE,NC,6,Pounds,66059.16325900001,R
2017,ALAMEDA,CA,68,Pounds,148863.8107627,D
2017,ALBANY,NY,81,Pounds,184256.387051,D
2017,ALLEGAN,MI,7,Pounds,96857.72862,R
2017,ALLEGHENY,PA,65,Pounds,1460507.0208856,D
2017,ALLEN,IN,33,Pounds,315338.59205619997,R
2017,ALLEN,OH,11,Pounds,3323744.9664479997,R
2017,ANCHORAGE,AK,14,Pounds,1751.92,D
2017,ANDERSON,SC,10,Pounds,114006.16739999999,R
2017,ANDROSCOGGIN,ME,3,Pounds,55339.68133,R
2017,ANNE ARUNDEL,MD,4,Pounds,167148.9890781,R
2017,ANOKA,MN,12,Pounds,112393.79000000001,R
2017,ARAPAHOE,CO,2,Pounds,426.72,R
2017,ARLINGTON,VA,2,Pounds,5208.49589,D
2017,ASCENSION,LA,18,Pounds,11937631.377585001,R
2017,ATLANTIC,NJ,18,Pounds,21567.5,D
2017,BALDWIN,AL,2,Pounds,11521.58,R
2017,BALTIMORE,MD,23,Pounds,31696.236,D
2017,BALTIMORE CITY,MD,1,Pounds,558818.0068140001,D
2017,BARNSTABLE,MA,6,Pounds,6.39,R
2017,BARTOW,GA,8,Pounds,510065.7282507,
2017,BAY,FL,21,Pounds,1399965.4123547,R
2017,BAY,MI,3,Pounds,49460.4009676,D
2017,BEAUFORT,SC,5,Pounds,57.829,D
2017,BEAVER,PA,24,Pounds,185222.7333763,D
2017,BENTON,AR,2,Pounds,88064.52236270001,R
2017,BENTON,WA,65,Pounds,94717.40417719999,R
2017,BERGEN,NJ,24,Pounds,44147.43,D
2017,BERKELEY,SC,10,Pounds,2324276.6245215,R
2017,BERKELEY,WV,11,Pounds,426259.08999999997,R
2017,BERKS,PA,6,Pounds,131892.3180022,R
2017,BERNALILLO,NM,68,Pounds,18478.877579699998,D
2017,BERRIEN,MI,3,Pounds,36716.467000000004,R
2017,BEXAR,TX,21,Pounds,367681.6004287,N
